feature_norm,feature_orig,Data Type,Combined_RI,Mean_log_effect,Mean_sd,Mean_sel,min_p_value,max_abs_effect,frailty_abs_coef,adr_abs_coef,readm_abs_coef,score_ri,score_logeff,score_p,score_frailty_abs_coef,score_adr_abs_coef,score_readm_abs_coef,score_max_abs_effect,feature_score
adr_n_tot,adr_n_tot,int64,0.2699860523925628,0.05416425151028611,0.25,0.5,1.506541923166e-08,0.5001780527836462,0.0,0.0,0.07533084287701758,0.4824561403508772,0.49415204678362573,0.4744318181818182,0.08415841584158416,0.4207920792079208,0.7475247524752475,0.48579545454545453,0.4631163445291898
adr_n_tot,adr_n_tot,int64,0.2699860523925628,0.05416425151028611,0.25,0.5,1.506541923166e-08,0.5001780527836462,0.0,0.0,0.07533084287701758,0.4824561403508772,0.49415204678362573,0.4744318181818182,0.08415841584158416,0.4207920792079208,0.7475247524752475,0.48579545454545453,0.4631163445291898
adr_n_tot,adr_n_tot,int64,0.2699860523925628,0.05416425151028611,0.25,0.5,1.506541923166e-08,0.5001780527836462,0.0,0.0,0.07533084287701758,0.4824561403508772,0.49415204678362573,0.4744318181818182,0.08415841584158416,0.4207920792079208,0.7475247524752475,0.48579545454545453,0.4631163445291898
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado1,adr_n_grado1,int64,0.3645679273390047,0.07253383918750513,0.25,0.5,3.012565939874462e-17,0.5433349126262451,0.6300816632378582,0.0,0.05924427254719488,0.6052631578947368,0.5994152046783626,0.8551136363636364,0.599009900990099,0.4207920792079208,0.5891089108910891,0.5767045454545454,0.6336682023465506
adr_n_grado2,adr_n_grado2,int64,,,,,0.003464983531903884,0.2582078951352047,,,,,,0.05113636363636364,,,,0.1534090909090909,0.05113636363636364
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado3,adr_n_grado3,int64,0.1319439209508302,0.03912419312230572,0.25,0.5,8.927577842067681e-09,2.93113554608076,0.3355818350119427,0.01514686631748878,0.0,0.3538011695906433,0.28362573099415206,0.5710227272727273,0.4306930693069307,0.9158415841584159,0.17326732673267325,0.9517045454545454,0.43255901248019546
adr_n_grado4,adr_n_grado4,int64,,,,,0.01778359946511599,1.511223711812439,,,,,,0.03409090909090909,,,,0.8125,0.03409090909090909
adr_n_grado5,adr_n_grado5,int64,,,,,,,,,,,,,,,,,
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
observation_days,observation_days,float64,0.5002448967373232,0.6643822334275812,0.25,0.5,0.0001118114381757227,0.5463302518207674,1.166708507168742,0.0,0.0,0.8157894736842105,0.9502923976608187,0.3210227272727273,0.7574257425742574,0.4207920792079208,0.17326732673267325,0.6676136363636364,0.6274232357446273
blood_glucose_range,blood_glucose_range,object,,,,,,,,,,,,,,,,,
white_blood_cells_range,white_blood_cells_range,object,,,,,9.556896273321346e-11,0.3572049204924605,,,,,,0.8068181818181818,,,,0.3977272727272727,0.8068181818181819
red_blood_cells_range,red_blood_cells_range,object,,,,,2.362494771431558e-05,0.2873058844541326,,,,,,0.3806818181818182,,,,0.19886363636363635,0.3806818181818182
hemoglobin_range,hemoglobin_range,object,,,,,0.002014841421636375,0.2464559388311237,,,,,,0.06818181818181818,,,,0.14772727272727273,0.06818181818181818
neutrophils_percent_range,neutrophils_percent_range,object,,,,,1.097231062448886e-08,0.3148117402914918,,,,,,0.5227272727272727,,,,0.29545454545454547,0.5227272727272727
platelet_count_range,platelet_count_range,object,,,,,1.337815512496894e-06,0.2734712403695847,,,,,,0.4034090909090909,,,,0.16477272727272727,0.40340909090909094
creatinine_range,creatinine_range,object,,,,,0.001420703314523607,0.241240367204744,,,,,,0.17045454545454544,,,,0.14204545454545456,0.17045454545454544
ast_got_range,ast_got_range,object,,,,,,,,,,,,,,,,,
alt_gpt_range,alt_gpt_range,object,,,,,,,,,,,,,,,,,
total_bilirubin_range,total_bilirubin_range,object,,,,,,,,,,,,,,,,,
direct_bilirubin_range,direct_bilirubin_range,object,,,,,0.004371837205814656,0.1641970000148119,,,,,,0.045454545454545456,,,,0.03409090909090909,0.045454545454545456
death_date,death_date,object,,,,,,,,,,,,,,,,,
end_reason_progression_any_line,end_reason_progression_any_line,object,0.01295691120529253,0.03084722744646346,0.25,0.5,0.02378839472867692,0.1126050054725749,,,,0.011695906432748537,0.21637426900584794,0.022727272727272728,,,,0.017045454545454544,0.05870737449684819
chemio_fine_toxicity,chemio_fine_toxicity,object,,,,,,,,,,,,,,,,,
end_reason_other_any_line,end_reason_other_any_line,object,,,,,8.505737528055939e-05,0.1957515302898952,,,,,,0.3693181818181818,,,,0.13068181818181818,0.3693181818181818
number of medication categories,Number of medication categories,float64,,,,,,,,,,,,,,,,,
treatment_line_n,treatment_line_n,float64,1.0,3.402077044642904,0.25,0.5,0.02225728228933192,0.3825736309140474,,,,0.9970760233918129,1.0,0.028409090909090908,,,,0.4090909090909091,0.720940609098504
chemo_schema_name,chemo_schema_name,object,,,,,,,,,,,,,,,,,
chemo_schema_start_date,chemo_schema_start_date,object,,,,,,,,,,,,,,,,,
chemo_schema_end_date,chemo_schema_end_date,object,,,,,,,,,,,,,,,,,
chemo_cycles_n,chemo_cycles_n,float64,,,,,6.731817485568492e-06,0.4735852653572823,0.254082558007552,0.0,0.0,,,0.39204545454545453,0.33663366336633666,0.4207920792079208,0.17326732673267325,0.4318181818181818,0.34295679567956794
dose_reduced,dose_reduced,float64,0.2795374825987638,0.05226786625952423,0.25,0.5,0.002612017043219273,0.3510887812933969,0.002333937934491593,0.0,0.0,0.5321637426900585,0.4327485380116959,0.0625,0.32673267326732675,0.4207920792079208,0.17326732673267325,0.39204545454545453,0.35574879856406694
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
active_principles_n,active_principles_n,float64,0.4430989778684485,0.180060333201969,0.25,0.5,3.014711100509264e-10,0.6956615465884726,0.001669631455927084,0.0,0.02048427498319227,0.7222222222222222,0.8391812865497076,0.7585227272727273,0.24257425742574257,0.4207920792079208,0.4207920792079208,0.7642045454545454,0.638775357798938
oncologic treatment line,Oncologic treatment line,float64,,,,,,,,,,,,,,,,,
hospitalizations count,Hospitalizations count,float64,,,,,,,,,,,,,,,,,
side effect,side effect,object,,,,,,,,,,,,,,,,,
comorbidities,comorbidities,object,,,,,,,,,,,,,,,,,
comobidity_cat,comobidity_cat,float64,,,,,,,,,,,,,,,,,
other,other,float64,,,,,,,,,,,,,,,,,
data,data,object,,,,,,,,,,,,,,,,,
comorbidity_category_list,comorbidity_category_list,float64,,,,,,,,,,,,,,,,,
number of other pathologies,number of other pathologies,float64,,,,,,,,,,,,,,,,,
adr_description,adr_description,object,,,,,,,,,,,,,,,,,
adr_onset_date,adr_onset_date,object,,,,,,,,,,,,,,,,,
adr_ctcae_grade,adr_ctcae_grade,float64,0.4116483624444374,0.0764458416286011,0.25,0.5,1.737831851920646e-17,4.964951423849613,1.491351299798322,0.05630921011312759,0.05381153813612691,0.672514619883041,0.6666666666666666,0.9943181818181818,0.8415841584158416,1.0,0.504950495049505,1.0,0.7688972186692354
adr_outcome,adr_outcome,float64,,,,,0.002734578369460927,0.4379190364494686,0.4721751472640315,0.0,0.0921234877928027,,,0.056818181818181816,0.5148514851485149,0.4207920792079208,0.8415841584158416,0.42045454545454547,0.37817281728172825
adr_chemo_correlation,adr_chemo_correlation,float64,,,,,,,,,,,,,,,,,
adr_chemo_action,adr_chemo_action,object,,,,,,,,,,,,,,,,,
adr_source_project,adr_source_project,object,,,,,,,,,,,,,,,,,
adr_macro_category,adr_macro_category,object,,,,,,,,,,,,,,,,,
adr_clean.1,adr_clean.1,object,,,,,,,,,,,,,,,,,
